"","x"
"162",0.490829480417162
"163",-0.931999025969062
"164",-1.42789198389777
"165",0.975765094607528
"166",-1.54634118777066
"167",0.0177034792190516
"168",-0.774717401221942
"169",-0.229342287242887
"170",-0.274382104390094
"171",1.796063781527
"172",-0.478112899366655
"173",-0.594762853007201
"174",-2.25793821702836
"175",1.68260721179796
"176",0.0722906844212528
"177",-0.440024093173576
"178",0.626573392588267
"179",-0.799796059437412
"180",-1.12798602223184
"181",-1.02501605344749
"182",0.0710717294977026
"183",0.381711161646161
"184",-1.62258831749571
"185",1.90054266988982
"186",-0.716179166366505
"187",0.380459668905729
"188",0.440842847401462
"189",0.257325858345039
"190",-0.179448537142052
"191",-0.690127679259978
"192",-0.000422802466490043
"193",0.565580896444599
"194",-1.20874700978382
"195",-0.346171156014069
"196",-0.650197044427102
"197",-0.889591670785097
"198",1.47702988730617
"199",-1.19547513851511
"200",1.75049483483152
"201",1.21473014377524
"202",-1.54780026814106
"203",-0.302246032483139
"204",1.03920771630905
"205",-0.767841725586585
"206",1.52467258054377
"207",-2.42208730728055
"208",0.556328317528897
"209",1.10553390712113
"210",0.16643681589836
"211",-0.22546229725333
"212",-0.228412330818569
"213",-0.253189226844048
"214",2.06827333195825
"215",1.58318985848094
"216",-1.04259074535253
"217",-0.00838740037735593
"218",-1.33408789304009
"219",0.14653602921763
"220",-0.787823423906468
"221",-0.288997598526688
"222",0.666839300105147
"223",-0.136631220032256
"224",0.224089307715689
"225",1.11720666712299
"226",-1.43849439757352
"227",0.634365724811908
"228",-0.499194803614926
"229",1.12627243749009
"230",-0.100184687041855
"231",-1.10984201607485
"232",0.657924261945017
"233",-0.043296014259524
"234",0.628389225007118
"235",-0.936829212533565
"236",-0.357383405153397
"237",-0.0450729179317731
"238",-0.348053860358372
"239",-0.358973905333419
"240",0.395615245321771
"241",-0.983944159000843
"242",-0.0227005621346012
"243",-0.884550205102836
"244",0.485040438839447
"245",-0.831530623175977
"246",1.17315082087649
"247",0.0610154634939538
"248",0.156753621334104
"249",0.468905755602563
"250",0.545160795404544
"251",0.395602163058529
"252",-0.921363345342868
"253",-0.676572610947997
"254",-1.94389530574079
"255",0.119983156644504
"256",1.26607726978049
"257",-1.09798680053934
"258",0.437906458245828
"259",0.616393043709869
"260",0.0178696422819598
"261",-1.23918903148505
"262",-0.504220930456075
"263",1.31678167762717
"264",0.79443019106884
"265",0.485034175324486
"266",2.37103181292648
"267",-0.281705048510597
"268",0.198995477180008
"269",0.810235220861095
"270",-0.122258585507199
"271",1.00771944243749
"272",0.517582142418477
"273",-0.229971391881526
"274",-0.167633778529697
"275",-2.47604163631387
"276",-0.601154226460017
"277",0.0315086105467575
"278",1.22612458828641
"279",-0.699214809152954
"280",-1.50414878944003
"281",-0.225181005843
"282",-0.00893668804207319
"283",-1.47836165413056
"284",-1.84774892553789
"285",-0.846030810804128
"286",1.25574773532071
"287",-1.35050195777406
"288",0.323815132043913
"289",0.118795022590519
"290",0.649616182433725
"291",0.681617709587652
"292",2.5175156468989
"293",0.302524993855815
"294",-0.663810650832127
"295",0.0629558586960515
"296",-1.18766282431571
"297",-0.420503394916783
"298",-0.747620448526455
"299",-0.126327254565874
"300",-1.01866709632299
"301",-2.83958305795995
"302",1.51146905596993
"303",1.44235456512301
"304",0.505369283646191
"305",-0.757293249410894
"306",0.249238084707463
"307",-0.316852595609554
"308",0.102921344748016
"309",-0.211608601246304
"310",0.270543080449676
"311",-0.3070002549446
"312",0.889868717770363
"313",0.388043478406846
"314",-2.27438816241481
"315",-0.549951687927403
"316",0.33038001858613
"317",-0.598144633673371
"318",-1.26204425536808
"319",0.763298406393644
"320",0.840964638968194
"321",0.158225026524905
"322",1.04649811573088
"323",-0.652852639091917
"324",-0.960719958291649
"325",-0.201148411049674
"326",0.693584846924798
"327",-0.998026860589441
"328",-0.999636816005911
"329",-0.363314863357429
"330",1.05766650691436
"331",1.07895817024186
"332",1.23799690475389
"333",0.854112414208442
"334",-0.813538886373471
"335",-0.367835067174616
"336",1.11768370661503
"337",0.113726577204603
"338",-0.444541263612824
"339",-1.44571985931072
"340",-0.384444200261729
"341",0.593128204483696
"342",0.245051472356294
"343",-1.74580030559606
"344",0.0624238486927052
"345",-1.08603270924436
"346",-0.107523638060269
"347",0.451194570070654
"348",1.09436959201443
"349",0.905959138113725
"350",-0.997511059767882
"351",-0.715839235884119
"352",0.422600874555582
"353",0.432933368508705
"354",0.0845316446441107
"355",0.552096109056611
"356",-0.53776547604277
"357",0.125746561039975
"358",1.00388732222012
"359",1.071837242262
"360",-0.450352568374585
"361",0.958441594027963
"362",0.904324717664157
"363",-1.2313307656111
"364",-0.290456395242546
"365",-1.65210892109742
"366",0.0374097696388635
"367",-2.0426803971209
"368",0.111269493681538
"369",0.311203665918297
"370",-0.638904425428473
"371",0.932766321812103
"372",-0.272678148644716
"373",1.24183992656981
"374",-1.06068596571857
"375",1.88811636447854
"376",-1.16809185979778
"377",0.419004444740453
"378",-1.65248165107728
"379",0.1769054957189
"380",-0.143923463620105
"381",2.36270675520915
"382",1.21696965522393
"383",0.403286229197904
"384",0.637627222265602
"385",-0.889089882370467
"386",-1.3152083290312
"387",0.178133574075227
"388",-1.42380720188649
"389",-1.50368984992788
"390",-1.07539854536481
"391",0.141791025233308
"392",0.262194846999848
"393",1.19391668923329
"394",-1.68689311999327
"395",0.240047370745239
"396",-1.12452696636033
"397",-0.850201336056757
"398",-0.338735582367426
"399",-0.059711075721859
"400",-0.153881102206972
"401",-1.18211600581477
"402",0.45625934043866
"403",-0.238287256536963
"404",0.812163734917832
"405",-0.730654523289983
"406",-2.19428105764677
"407",1.00153984361657
"408",1.16737952151332
"409",0.769642209950137
"410",1.58798765649452
"411",0.351349699136805
"412",-0.534338043728483
"413",-0.28487863656193
"414",-0.0527241613971009
"415",0.06444340265721
"416",-0.578666758420859
"417",-0.0125884176398879
"418",0.905667680168094
"419",-0.510740062506127
"420",0.215682004757249
"421",-0.583789255332263
"422",-1.21700913362187
"423",0.170221113210569
"424",0.131086241250267
"425",-0.239540856693792
"426",-0.566478939127947
"427",0.0390408419842472
"428",-1.91112214026233
"429",-0.0250625249053534
"430",0.665074390923314
"431",1.32289780428138
"432",3.17418674511858
"433",-1.86854279544613
"434",-1.34813040232776
"435",2.30365435429312
"436",0.255490201454481
"437",0.868318550665581
"438",0.355839686842486
"439",-1.14548292550249
"440",0.295881492042326
"441",-0.695967067010896
"442",1.18502297739477
"443",1.52519889664303
"444",0.420849372949354
"445",1.55916136416113
"446",1.62846716797368
"447",0.173111427810996
"448",-0.339157997155926
"449",-1.27719283028053
"450",0.0604200724929516
"451",-1.13435200576579
"452",-0.0633607524971657
"453",-0.732576198178651
"454",1.07403842006881
"455",1.4788644053174
"456",-2.53300931833164
"457",-0.819740226213377
"458",0.318865159624375
"459",-0.970100614379562
"460",-0.386103633996705
"461",-0.0362904685094894
"462",0.787359118209785
"463",0.429193593177928
"464",0.656491217364511
"465",-0.748497482968629
"466",0.011872916381979
"467",-0.606785327255719
"468",1.40598619740138
"469",-0.630098603481176
"470",-0.874680095491867
"471",-1.19308062210811
"472",0.367671365277341
"473",-0.700039695972985
"474",-0.425443009439488
"475",1.01372376686225
"476",0.420528100896516
"477",1.32532220312781
"478",1.04436245631104
"479",-0.652912028857325
"480",-1.6597763192438
"481",-1.50997184570513
"482",0.312882493743343
"483",-1.89767746808896
"484",-0.605208262209554
"485",-0.351031045120238
"486",-1.01035168642614
"487",-0.448424488037015
"488",0.868034545277137
"489",0.0791141097007437
"490",-0.666568876127822
"491",-0.10740243044352
"492",0.475194522246027
"493",-0.836856666384048
"494",0.428116983642447
"495",-0.645920491994491
"496",0.576647484342507
"497",-0.0907893966971832
"498",-0.172831574486718
"499",-0.459306188719606
"500",-0.581644634748717
"501",-1.64468033407132
"502",-0.819975915778373
"503",-1.67823963858272
"504",0.42416496481405
"505",-0.348786577717891
"506",-0.0523318057082493
"507",-0.274664330733053
"508",0.515304663092673
"509",-1.30552003121652
"510",1.69910020663419
"511",-0.502517338616128
"512",-0.304903273120437
"513",-0.654777152306266
"514",0.273513604808453
"515",-1.7241167568072
"516",-0.489596520572751
"517",-0.136096465919515
"518",-0.406903000037331
"519",1.5523775017998
"520",0.86539133562666
"521",0.348606586835029
"522",-1.25844894042728
"523",0.475831471541226
"524",0.872925629308421
"525",-0.543575820357556
"526",0.194439311299361
"527",0.398887287346157
"528",0.130514839415861
"529",-0.594596855620731
"530",0.701739870228814
"531",-0.153935886773019
"532",0.585991393162414
"533",1.16778806383968
"534",-2.30251974787097
"535",0.820187414078785
"536",0.722124188626549
"537",0.0976490699092971
"538",1.63767856804231
"539",-0.53941249500325
"540",-0.452690934994237
"541",-1.24223327272307
"542",0.0442485862705533
"543",0.00695541728918629
"544",-0.993587768005657
"545",0.715224860429083
"546",0.600278914061401
"547",-0.0549033398800665
"548",0.697750313304088
"549",0.814497455582659
"550",-2.32057283924974
"551",-0.886784733345553
"552",0.637088235070413
"553",1.49909001048141
"554",-1.50117860832229
"555",2.69071637057071
"556",-0.0235686881136232
"557",-0.24040637361824
"558",-0.893960040858941
"559",0.457388238418816
"560",-0.399411568810125
"561",1.16761361055467
"562",-0.873391810544018
"563",0.564013816561094
"564",0.94021435686551
"565",-0.967625132296272
"566",0.508599731731938
"567",-1.25042456768426
"568",0.149956984495076
"569",0.305255402451389
"570",-0.297254559519324
"571",-0.865314996104032
"572",-0.92754162319005
"573",2.21360789868142
"574",0.344169242876605
"575",0.270071442113334
"576",-1.09592020511737
"577",-0.859868289212358
"578",-0.871850543936055
"579",-0.89984399566452
"580",1.32739583591199
"581",0.526671324981949
"582",0.48305913031324
"583",0.161310770374009
"584",-0.248685475379074
"585",-0.794198755972251
"586",1.82774788390367
"587",0.818277962442584
"588",0.725419664900463
"589",-0.187969361629488
"590",0.680005492019005
"591",0.515120220500925
"592",-0.0739616916382656
"593",1.11874744384899
"594",0.673518960470668
"595",-1.24235554816921
"596",-0.550966256319411
"597",0.752764704905512
"598",-1.81335325399644
"599",-0.284697075850154
"600",-0.360438135999379
"601",-2.15320420496253
"602",-0.572742295086448
"603",0.741024127633112
"604",-0.232800482348331
"605",-1.34689498221512
"606",-0.801855886540655
"607",1.60487105720398
"608",1.09881828340171
"609",-1.01593272281983
"610",0.0480239630852149
"611",0.771462497759527
"612",0.717750339509637
"613",0.564053007660112
"614",-0.241060824335464
"615",-2.06505997573705
"616",1.32507208519962
"617",0.743946431877555
"618",-0.282787090344427
"619",-0.390945639348747
"620",-0.40878216671111
"621",-0.498667368420193
"622",0.881895007714455
"623",0.578230585248591
"624",0.0288400696666478
"625",1.06324817875717
"626",-0.257835083261814
"627",-0.686947169724915
"628",-2.24140190480516
"629",0.0302751615279235
"630",0.437838898895286
"631",-0.502908160730309
"632",0.454150618876898
"633",0.379848907236088
"634",-1.15626307430645
"635",1.03884901768413
"636",1.1624827682355
"637",-0.369065934733506
"638",0.343607095748926
"639",0.170755661835076
"640",0.777210051255735
"641",-1.16146312122049
"642",0.194755605379563
"643",0.259692721311166
"644",-0.502100755764502
"645",0.0434325361616248
"646",-2.3329706373677
"647",-0.805855463422886
"648",0.824604003696293
"649",-1.59506596773344
"650",1.49613066040223
"651",0.298859457791538
"652",0.0560344411011111
"653",-0.0786761008558861
"654",-0.639713806034331
"655",-0.335796482492529
"656",0.059825379666527
"657",1.36242992844398
"658",-0.492983216247311
"659",-1.14196327004069
"660",0.502420091868562
"661",0.268068472741368
"662",2.09776495887316
"663",0.399064805199879
"664",1.59048998367882
"665",-0.107272250754686
"666",0.740470930063466
"667",-0.0786418223449512
"668",0.34121509569602
"669",-1.97132023322737
"670",-0.122635647848804
"671",0.912878261248565
"672",0.377615986211898
"673",-0.440610916470451
"674",1.54607580367335
"675",1.5070421277542
"676",0.385249763862039
"677",0.435832439368022
"678",-1.46818696992069
"679",-0.67322437268918
"680",-1.14936548581871
"681",-0.298382900895337
"682",0.270881884281037
"683",0.419396954024525
"684",-0.900992118055635
"685",0.747011286293705
"686",1.37139063431264
"687",0.782709886992677
"688",-2.59865154925708
"689",-1.44553339458145
"690",0.104737426946542
"691",0.20397686396744
"692",-0.628824984116603
"693",-1.07025410534901
"694",-0.918825334512509
"695",-0.146606340252226
"696",0.683168927994136
"697",-0.954247120355638
"698",-0.234117510728233
"699",-0.631095073286542
"700",0.413832083950034
"701",0.561155043890252
"702",-0.492580538272891
"703",0.928759192358558
"704",-0.83915561668796
"705",0.638765873072285
"706",-0.208506152886243
"707",-0.185755282366761
"708",0.0118684975554658
"709",-1.71371954903924
"710",-0.309903553373888
"711",-0.647317510384451
"712",-0.611635280134757
"713",0.287362275214425
"714",0.319308656427225
"715",1.42396090469039
"716",-0.127229880563565
"717",0.751725246452049
"718",-0.644992814717882
"719",-1.50293866807398
"720",-0.441618557255613
"721",1.3487161748367
"722",1.12484845803875
"723",0.681633114730856
"724",0.137876651599199
"725",-0.206376781181039
"726",-1.95683471784934
"727",0.311251233312892
"728",1.73817426876745
"729",0.115043131978152
"730",2.44921248879251
"731",-0.599786057789719
"732",-0.0696756792298766
"733",0.74297916262842
"734",-0.540282891636493
"735",0.154549354932737
"736",-0.694338737844983
"737",-1.29444602942447
"738",-0.84887327266963
"739",1.51288593628705
"740",1.01319226172932
"741",0.956734599632387
"742",0.448278789964561
"743",-1.00054015936977
"744",0.567431577359266
"745",2.16833000279905
"746",-0.763255709129554
"747",2.38780596207415
"748",-0.562126948732601
"749",0.763032596800563
"750",0.487519623243987
"751",-0.559089641693698
"752",0.428415170862119
"753",1.0411428275659
"754",0.974717274745794
"755",-0.863601842524213
"756",-0.504808236434079
"757",0.719721211451164
"758",0.285522496877209
"759",-0.584408485086797
"760",0.508971216621511
"761",-1.00438734554707
"762",-0.454898866800752
"763",-0.333895270648132
"764",0.244640046503357
"765",-1.20537749115968
"766",-1.45937434748203
"767",0.374145987071138
"768",0.166190820487971
"769",1.39699994187868
"770",-1.02043895728416
"771",0.288980887554472
"772",1.95872411048475
"773",0.0162013720258102
"774",-2.42334441641971
"775",-1.48936451640858
"776",-0.534447715230837
"777",-0.0840404008473377
"778",0.168757965799749
"779",-0.198933255282291
"780",1.24779392896803
"781",0.432763432791496
"782",-0.0764867483287394
"783",-0.139495740422391
"784",-0.241223117185153
"785",-0.794698379211838
"786",0.953327124431763
"787",-1.05177175155094
"788",-0.792682792827507
"789",2.39673005507415
"790",-1.096220749898
"791",0.331961547802919
"792",-1.38818334568199
"793",1.21429620278557
"794",-1.00623925980068
"795",-0.565703446850479
"796",0.0652861743522448
"797",-0.98336706849614
"798",-1.49933101318081
"799",-0.423709893672725
"800",-1.02092657182491
"801",-0.624601937287874
"802",0.993984567364022
"803",-1.51694286676757
"804",-0.015822816377735
"805",-1.19966157021347
"806",0.223455708653516
"807",0.531860901255301
"808",-0.235382188761711
"809",-0.0782644301464988
"810",-0.16428904016847
"811",0.994337211667266
"812",0.236129934308842
"813",-0.530657660892982
"814",0.307306004228646
"815",0.118842430792098
"816",1.65304539873687
"817",-1.09592885109876
"818",-1.26063329032856
"819",-0.466386256285576
"820",-2.36729396467808
"821",-0.216160647436254
"822",-0.568427176618357
"823",1.00316959281394
"824",2.09009774433625
"825",-1.06709774968241
"826",-0.443841238346986
"827",-0.624041301312384
"828",0.808963762720805
"829",0.628481621486531
"830",-0.211314654056759
"831",0.801310039739386
"832",-1.59739222001973
"833",1.05832848242668
"834",-0.217502241695425
"835",0.411844803475607
"836",1.63679079729379
"837",-0.046353879949848
"838",0.118398144710665
"839",1.67214368259828
"840",-0.191059830793691
"841",-0.137558922363912
"842",-0.210823592846628
"843",0.241643847349571
"844",-0.427632436370239
"845",0.0878542065949752
"846",1.52285770163947
"847",-0.760368915392603
"848",0.0725334371528212
"849",-1.83245788749718
"850",-1.26703330395728
"851",0.266409617381702
"852",0.319447210314053
"853",-0.522402410953268
"854",0.880144989202021
"855",-0.551021963936321
"856",-0.356844980893208
"857",1.22860162426397
"858",-0.560219625776497
"859",-1.52495802187495
"860",0.251439243393648
"861",1.23561495240054
"862",1.70327024660864
"863",-1.07549668162323
"864",0.55495469838677
"865",-1.11365900330291
"866",-0.438094593434911
"867",0.787739150828281
"868",-0.624257320941504
"869",-0.64303422149775
"870",0.645029508409231
"871",0.17576459007269
"872",0.315030166531206
"873",-0.371464259144686
"874",-1.5954541629707
"875",-1.24024761099425
"876",0.239645053325485
"877",2.5253021714149
"878",0.222500067450387
"879",-2.07935758279447
"880",1.66322200943885
"881",-1.8824673934689
"882",-0.101964856163381
"883",-0.00339952602044454
"884",-0.429673550996959
"885",0.108696228813696
"886",1.12186391904022
"887",-1.34287404563505
"888",0.11376168371025
"889",-0.360648221543227
"890",-1.05560414864713
"891",1.35431280086188
"892",1.10913625508336
"893",-1.12448427449478
"894",0.555855221197432
"895",-0.133084306680349
"896",-1.18991556658348
"897",-1.24802623771108
"898",0.924677682223572
"899",-2.05179295527975
"900",0.239398179742295
"901",-0.856550565358671
"902",0.833167493192357
"903",0.301312599031343
"904",0.0395367722435784
"905",-1.42924102085385
"906",0.62213803152019
"907",-0.480376236438866
"908",-0.322953026350147
"909",-1.66036565205299
"910",0.495860277109656
"911",-0.397593152191109
"912",1.286737744047
"913",1.06906423724836
"914",0.768600272275594
"915",0.138304144068348
"916",-0.0900336761921507
"917",0.492307276525756
"918",0.954219477306057
"919",2.3332495359289
"920",0.0310085271248026
"921",0.367798143482283
"922",-1.13781407091996
"923",-0.0689171622711133
"924",-1.35505447202784
"925",-0.0906302709118117
"926",-0.062464517506553
"927",-0.261510706492969
"928",-1.1240281067629
"929",-0.37057690660742
"930",-1.54217239197298
"931",0.688400047648406
"932",-1.39374645793441
"933",0.968344483231702
"934",0.294261166366533
"935",-0.252678514991956
"936",1.11370681060162
"937",-1.85501868163096
"938",1.56986773197559
"939",0.0174528374858396
"940",-1.47921925491897
"941",1.19367943211421
"942",-0.631648387247122
"943",1.06363246149522
"944",-1.53195057292875
"945",0.259513820449801
"946",-1.07287516688072
"947",-1.31291865295131
"948",-0.589071474952856
"949",-0.942937906061794
"950",-1.75705091053286
"951",0.114069365421272
"952",-0.201359242668564
"953",0.811947531757624
"954",0.875398564501589
"955",1.02202319947706
"956",0.642212928021225
"957",-0.583395502746429
"958",-1.41795217190653
"959",0.822022002684364
"960",-1.77689127277641
"961",0.103023808729761
"962",0.325271913944566
"963",-0.437507612972365
"964",0.570700630259989
"965",1.27633156641789
"966",-1.87409706273097
"967",1.39093003758657
"968",-0.29988709265493
"969",-0.42966611269457
"970",-2.39705236059324
"971",1.08048689758231
"972",-0.85404309604086
"973",0.17343574945367
"974",-0.417291098224759
"975",-0.0933412166842987
"976",-0.244373434404635
"977",-0.165984625144218
"978",-0.89908007303464
"979",0.334466233516654
"980",-2.44813401499633
"981",-0.92968426863836
"982",0.710408661839126
"983",0.8184784703992
"984",1.8147052617524
"985",0.592880399148786
"986",-0.501424244407412
"987",0.297491177590359
"988",-0.247928111779995
"989",0.444332614075088
"990",-0.241045636325333
"991",0.288535382812239
"992",0.343432582243376
"993",0.400547896744853
"994",0.085051646689486
"995",-0.70081857175132
"996",0.388549682568453
"997",1.31239739250156
"998",-0.077955388690592
"999",0.590650332828271
"1000",0.957685930628912
